,data points,Water flow,Day Number,Hour Number,Weekday
886,1,460.0,5,23,1
887,1,420.0,5,24,1
888,1,380.0,6,1,1
889,1,360.0,6,2,1
890,1,240.0,6,3,1
891,1,150.0,6,4,1
892,1,100.0,6,5,1
893,1,120.0,6,6,1
894,1,90.0,6,7,1
895,1,210.0,6,8,1
896,1,350.0,6,9,1
897,1,440.0,6,10,1
898,1,290.0,6,11,1
899,1,430.0,6,12,1
900,1,350.0,6,13,1
901,1,290.0,6,14,1
902,1,340.0,6,15,1
903,1,310.0,6,16,1
904,1,230.0,6,17,1
905,1,270.0,6,18,1
906,1,280.0,6,19,1
907,1,250.0,6,20,1
908,1,260.0,6,21,1
909,1,270.0,6,22,1
910,1,170.0,6,23,1
911,1,180.0,6,24,1
912,1,170.0,7,1,0
913,1,190.0,7,2,0
914,1,150.0,7,3,0
915,1,150.0,7,4,0
916,1,140.0,7,5,0
917,1,110.0,7,6,0
918,1,70.0,7,7,0
919,1,90.0,7,8,0
920,1,110.0,7,9,0
921,1,130.0,7,10,0
922,1,210.0,7,11,0
923,1,220.0,7,12,0
924,1,240.0,7,13,0
925,1,200.0,7,14,0
926,1,190.0,7,15,0
927,1,220.0,7,16,0
928,1,190.0,7,17,0
929,1,180.0,7,18,0
930,1,140.0,7,19,0
931,1,180.0,7,20,0
932,1,250.0,7,21,0
933,1,160.0,7,22,0
934,1,170.0,7,23,0
935,1,150.0,7,24,0
936,1,160.0,1,1,0
937,1,170.0,1,2,0
938,1,140.0,1,3,0
939,1,110.0,1,4,0
940,1,160.0,1,5,0
941,1,130.0,1,6,0
942,1,70.0,1,7,0
943,1,50.0,1,8,0
944,1,90.0,1,9,0
945,1,120.0,1,10,0
946,1,160.0,1,11,0
947,1,210.0,1,12,0
948,1,230.0,1,13,0
949,1,310.0,1,14,0
950,1,210.0,1,15,0
951,1,270.0,1,16,0
952,1,160.0,1,17,0
953,1,160.0,1,18,0
954,1,170.0,1,19,0
955,1,190.0,1,20,0
956,1,190.0,1,21,0
957,1,190.0,1,22,0
958,1,170.0,1,23,0
959,1,180.0,1,24,0
960,1,200.0,2,1,1
961,1,130.0,2,2,1
962,1,140.0,2,3,1
963,1,130.0,2,4,1
964,1,120.0,2,5,1
965,1,80.0,2,6,1
966,1,80.0,2,7,1
967,1,60.0,2,8,1
968,1,100.0,2,9,1
969,1,130.0,2,10,1
970,1,190.0,2,11,1
971,1,280.0,2,12,1
972,1,220.0,2,13,1
973,1,290.0,2,14,1
974,1,230.0,2,15,1
975,1,190.0,2,16,1
976,1,220.0,2,17,1
977,1,180.0,2,18,1
978,1,200.0,2,19,1
979,1,210.0,2,20,1
980,1,150.0,2,21,1
981,1,170.0,2,22,1
982,1,180.0,2,23,1
983,1,190.0,2,24,1
984,1,150.0,3,1,1
985,1,200.0,3,2,1
986,1,130.0,3,3,1
987,1,140.0,3,4,1
988,1,130.0,3,5,1
989,1,100.0,3,6,1
990,1,80.0,3,7,1
